gap_duration,contrast,n_flashes,response,rt,subject
0,1,1,0,0.39453125,23
0,0.5,1,0,0.3984375,23
14,1,2,1,0.490234375,23
56,0.5,2,1,0.685546875,23
7,1,2,0,0.482421875,23
21,1,2,1,0.6953125,23
0,0.5,1,0,0.40625,23
0,1,1,0,0.7265625,23
0,1,1,0,0.462890625,23
0,0.5,1,0,0.404296875,23
42,0.5,2,1,0.58203125,23
0,0.5,1,0,0.447265625,23
28,1,2,1,0.51171875,23
0,1,1,0,0.515625,23
0,1,1,0,0.759765625,23
14,0.5,2,0,0.59765625,23
0,0.5,1,0,0.45703125,23
0,0.5,1,0,0.57421875,23
0,0.5,1,0,0.447265625,23
42,1,2,1,0.6328125,23
0,1,1,0,0.556640625,23
0,1,1,0,0.37109375,23
0,1,1,0,0.376953125,23
28,0.5,2,1,0.572265625,23
7,0.5,2,0,0.45703125,23
0,1,1,0,0.66015625,24
42,1,2,0,0.927734375,24
28,1,2,0,0.759765625,24
7,0.5,2,0,0.541015625,24
0,1,1,0,0.76171875,24
0,0.5,1,0,0.53125,24
0,1,1,0,0.611328125,24
0,0.5,1,0,0.6328125,24
0,1,1,0,0.572265625,24
7,1,2,0,0.69140625,24
0,0.5,1,0,0.548828125,24
0,1,1,0,0.611328125,24
35,0.5,2,1,0.61328125,24
28,1,2,1,0.7578125,24
0,1,1,0,0.583984375,24
7,1,2,0,0.49609375,24
0,1,1,0,0.564453125,24
42,1,2,1,0.48046875,24
0,1,1,0,0.53515625,24
0,0.5,1,0,0.662109375,24
28,0.5,2,1,0.748046875,24
21,1,2,0,0.474609375,24
21,0.5,2,0,0.716796875,24
28,0.5,2,0,0.75390625,24
0,0.5,1,0,0.67578125,24
35,1,2,1,0.513671875,24
14,1,2,0,0.533203125,24
42,1,2,1,0.505859375,24
14,1,2,0,0.638671875,24
7,1,2,0,0.546875,24
0,1,1,0,1.0703125,24
0,0.5,1,0,0.646484375,24
21,0.5,2,1,0.640625,24
42,0.5,2,1,0.546875,24
14,1,2,0,0.6171875,24
7,1,2,0,0.591796875,24
0,0.5,1,0,0.861328125,24
35,1,2,1,0.484375,24
35,1,2,1,0.51953125,24
14,0.5,2,1,0.84375,24
0,0.5,1,0,0.623046875,24
21,0.5,2,1,0.599609375,24
21,0.5,2,1,0.525390625,24
21,1,2,1,0.53125,24
21,0.5,2,1,0.576171875,24
7,1,2,0,0.546875,24
28,0.5,2,1,0.681640625,24
42,1,2,1,0.572265625,24
0,1,1,0,0.60546875,24
14,0.5,2,0,0.39453125,24
14,1,2,0,0.5625,24
28,0.5,2,1,0.5625,24
28,1,2,1,0.783203125,24
0,0.5,1,0,0.515625,24
42,1,2,1,1.2421875,24
28,1,2,1,0.966796875,24
0,1,1,0,1.0546875,24
0,1,1,0,0.806640625,24
0,0.5,1,0,0.69140625,24
28,1,2,0,0.501953125,24
14,0.5,2,0,0.634765625,24
35,0.5,2,1,0.595703125,24
35,1,2,1,0.57421875,24
21,1,2,0,0.705078125,24
28,1,2,1,0.58203125,24
21,0.5,2,0,0.759765625,24
0,0.5,1,0,0.35546875,24
21,0.5,2,0,0.60546875,24
0,1,1,0,0.599609375,24
0,0.5,1,0,0.49609375,24
0,0.5,1,0,0.37890625,24
0,1,1,1,0.423828125,24
21,1,2,1,0.51953125,24
0,1,1,1,0.412109375,24
28,1,2,1,0.451171875,24
0,1,1,0,0.533203125,24
0,1,1,0,0.53515625,24
28,0.5,2,1,0.552734375,24
35,1,2,1,0.46484375,24
35,0.5,2,1,0.42578125,24
0,1,1,0,0.544921875,24
0,0.5,1,0,0.509765625,24
21,0.5,2,1,0.607421875,24
21,1,2,1,0.7265625,24
7,1,2,0,0.513671875,24
28,0.5,2,0,0.69921875,24
0,0.5,1,0,0.498046875,24
0,0.5,1,0,0.626953125,24
0,0.5,1,0,0.404296875,24
0,1,1,0,0.466796875,24
28,0.5,2,1,0.7421875,24
7,0.5,2,0,0.5703125,24
0,0.5,1,0,0.484375,24
0,1,1,0,0.84765625,24
0,0.5,1,0,0.876953125,24
7,1,2,0,0.490234375,24
0,1,1,0,0.90234375,24
35,0.5,2,1,0.65625,24
0,1,1,0,0.60546875,24
35,0.5,2,1,0.603515625,24
0,1,1,0,0.455078125,24
14,1,2,0,0.61328125,24
28,1,2,1,0.556640625,24
0,1,1,0,0.52734375,24
35,0.5,2,1,0.720703125,24
0,1,1,0,0.546875,24
14,1,2,0,0.462890625,24
7,0.5,2,0,0.451171875,24
28,1,2,0,0.462890625,24
35,1,2,1,0.685546875,24
0,1,1,0,0.61328125,24
0,0.5,1,0,0.44921875,24
42,0.5,2,1,0.55078125,24
35,1,2,1,0.724609375,24
0,1,1,0,0.541015625,24
35,0.5,2,1,0.783203125,24
0,0.5,1,0,0.48046875,24
0,0.5,1,0,0.361328125,24
7,1,2,0,0.626953125,24
0,0.5,1,1,0.609375,24
7,0.5,2,0,0.40625,24
7,0.5,2,0,0.501953125,24
7,0.5,2,0,0.3359375,24
21,1,2,0,0.306640625,24
28,1,2,1,0.66796875,24
0,0.5,1,0,0.48828125,24
28,0.5,2,0,0.3125,24
28,0.5,2,1,0.564453125,24
21,1,2,1,0.671875,24
0,0.5,1,0,0.548828125,24
14,0.5,2,0,0.583984375,24
21,1,2,1,0.6953125,24
21,1,2,1,0.6953125,24
35,0.5,2,1,0.5390625,24
28,0.5,2,1,0.52734375,24
0,0.5,1,1,0.419921875,24
0,1,1,0,0.53515625,24
35,1,2,1,0.619140625,24
0,1,1,0,0.57421875,24
0,0.5,1,0,0.564453125,24
21,0.5,2,0,0.349609375,24
0,0.5,1,0,0.482421875,24
28,0.5,2,1,0.732421875,24
21,0.5,2,1,0.544921875,24
21,1,2,1,0.6015625,24
0,1,1,0,0.5703125,24
0,1,1,0,0.533203125,24
0,1,1,0,0.6640625,24
21,0.5,2,1,0.4609375,24
0,1,1,0,0.552734375,24
0,0.5,1,0,0.376953125,24
21,0.5,2,0,0.625,24
35,0.5,2,0,0.640625,24
21,0.5,2,0,0.349609375,24
0,0.5,1,0,0.38671875,24
7,1,2,0,0.51171875,24
0,0.5,1,0,0.4375,24
0,0.5,1,0,0.630859375,24
0,1,1,0,0.4375,24
7,1,2,1,0.65234375,24
14,0.5,2,0,1.263671875,24
0,0.5,1,0,0.568359375,24
42,1,2,1,0.52734375,24
0,0.5,1,0,0.57421875,24
35,1,2,1,0.5546875,24
7,0.5,2,0,0.412109375,24
0,1,1,1,0.748046875,24
42,1,2,1,0.51171875,24
0,0.5,1,0,0.55859375,24
14,1,2,0,0.578125,24
14,0.5,2,0,0.59765625,24
21,0.5,2,1,1.0546875,24
0,1,1,0,0.626953125,24
42,1,2,1,0.607421875,24
0,0.5,1,0,0.517578125,24
0,1,1,0,0.712890625,24
0,0.5,1,0,0.6796875,24
0,1,1,0,0.4453125,24
0,0.5,1,0,0.51171875,24
14,1,2,0,0.580078125,24
14,0.5,2,0,0.5078125,24
14,0.5,2,0,0.5390625,24
0,0.5,1,0,0.37109375,24
7,1,2,0,0.51171875,24
0,1,1,0,0.41015625,24
0,1,1,0,0.458984375,24
14,1,2,0,0.43359375,24
42,0.5,2,1,0.658203125,24
0,1,1,0,0.609375,24
0,0.5,1,0,0.625,24
0,0.5,1,0,0.50390625,24
0,0.5,1,0,0.587890625,24
0,1,1,0,0.5234375,24
0,0.5,1,0,0.396484375,24
35,0.5,2,1,0.595703125,24
0,0.5,1,0,0.685546875,24
0,1,1,0,0.412109375,24
0,1,1,0,0.43359375,24
28,0.5,2,1,0.607421875,24
0,0.5,1,0,0.451171875,24
42,1,2,1,0.591796875,24
0,1,1,0,0.66796875,24
0,0.5,1,0,0.509765625,24
28,1,2,1,0.72265625,24
7,0.5,2,0,0.5078125,24
14,1,2,0,0.65234375,24
0,0.5,1,0,0.5390625,24
0,0.5,1,0,0.349609375,24
0,0.5,1,0,0.494140625,24
0,1,1,0,0.4609375,24
35,0.5,2,1,0.583984375,24
7,1,2,0,0.52734375,24
0,1,1,0,0.470703125,24
7,1,2,0,0.396484375,24
14,0.5,2,0,0.623046875,24
21,1,2,0,0.3671875,24
0,1,1,0,0.455078125,24
0,1,1,0,0.486328125,24
14,1,2,1,0.462890625,24
0,1,1,0,0.59765625,24
0,1,1,0,0.49609375,24
0,0.5,1,0,0.482421875,24
0,1,1,0,0.501953125,24
0,0.5,1,0,0.515625,24
0,1,1,0,0.453125,24
7,0.5,2,0,0.55078125,24
0,0.5,1,0,0.509765625,24
0,1,1,0,0.36328125,24
0,1,1,0,0.44921875,24
21,1,2,1,0.740234375,24
28,0.5,2,1,0.75390625,24
35,1,2,1,0.57421875,24
28,0.5,2,0,0.4375,24
21,1,2,1,0.560546875,24
0,1,1,0,0.578125,24
0,1,1,0,0.482421875,24
0,1,1,0,0.373046875,24
28,1,2,1,0.5625,24
0,0.5,1,0,0.48046875,24
0,0.5,1,0,0.501953125,24
0,1,1,0,0.451171875,24
42,0.5,2,1,0.69140625,24
14,0.5,2,0,0.587890625,24
0,0.5,1,0,0.498046875,24
0,1,1,0,0.490234375,24
35,1,2,1,0.654296875,24
14,1,2,0,0.609375,24
42,1,2,1,0.6875,24
7,0.5,2,0,0.4921875,24
0,0.5,1,0,0.369140625,24
0,1,1,0,0.421875,24
0,0.5,1,0,0.404296875,24
35,1,2,0,0.380859375,24
0,1,1,0,0.39453125,24
0,1,1,0,0.33203125,24
14,1,2,0,0.423828125,24
42,0.5,2,0,0.40625,24
0,0.5,1,0,0.568359375,24
0,1,1,0,0.537109375,24
21,1,2,1,0.720703125,24
28,0.5,2,0,0.63671875,24
0,1,1,0,0.45703125,24
14,0.5,2,1,0.64453125,24
14,0.5,2,0,0.609375,24
0,0.5,1,0,0.40625,24
0,0.5,1,0,0.40625,24
28,1,2,0,0.431640625,24
0,1,1,0,0.701171875,24
7,1,2,1,0.40234375,24
0,0.5,1,0,0.716796875,24
21,1,2,1,0.521484375,24
0,1,1,0,0.55078125,24
7,0.5,2,0,0.537109375,24
28,1,2,1,0.458984375,24
7,0.5,2,0,0.53125,24
0,1,1,0,0.4296875,24
42,1,2,1,0.546875,24
0,0.5,1,0,0.52734375,24
7,1,2,0,0.501953125,24
14,0.5,2,1,0.681640625,24
14,1,2,1,0.5703125,24
0,1,1,1,0.458984375,24
0,1,1,0,0.63671875,24
0,0.5,1,0,0.494140625,24
7,0.5,2,0,0.396484375,24
28,0.5,2,1,0.51171875,24
0,1,1,0,0.51171875,24
14,1,2,0,0.7734375,24
28,1,2,1,0.478515625,24
0,0.5,1,0,0.521484375,24
42,1,2,1,0.607421875,24
0,1,1,0,0.486328125,24
0,0.5,1,0,0.591796875,24
21,0.5,2,1,0.630859375,24
42,0.5,2,1,0.490234375,24
0,0.5,1,0,0.6015625,24
14,0.5,2,0,0.654296875,24
0,1,1,0,0.455078125,24
42,0.5,2,1,0.572265625,24
0,0.5,1,0,0.5546875,24
0,0.5,1,0,0.73828125,24
42,0.5,2,1,0.541015625,24
0,0.5,1,0,0.53515625,24
28,1,2,1,0.65234375,24
7,1,2,0,0.521484375,24
21,0.5,2,0,0.470703125,24
7,0.5,2,0,0.671875,24
21,1,2,1,0.416015625,24
7,0.5,2,0,0.546875,24
0,0.5,1,0,0.48828125,24
28,0.5,2,1,0.61328125,24
0,0.5,1,0,0.533203125,24
0,1,1,0,0.427734375,24
35,0.5,2,1,0.580078125,24
14,1,2,0,0.53515625,24
7,1,2,0,0.517578125,24
0,1,1,0,0.5546875,24
0,0.5,1,0,0.673828125,24
0,1,1,0,0.533203125,24
14,0.5,2,0,0.59765625,24
0,0.5,1,0,0.6015625,24
0,0.5,1,0,0.47265625,24
21,1,2,0,0.560546875,24
0,1,1,0,0.49609375,24
0,1,1,0,0.48046875,24
0,1,1,0,0.498046875,24
0,0.5,1,0,0.423828125,24
0,0.5,1,0,0.56640625,24
0,0.5,1,0,0.408203125,24
0,1,1,0,0.412109375,24
0,0.5,1,0,0.455078125,24
0,0.5,1,0,0.38671875,24
0,0.5,1,0,0.4140625,24
0,1,1,0,0.427734375,24
0,1,1,0,0.37890625,24
0,1,1,0,0.42578125,24
14,0.5,2,0,0.373046875,24
0,0.5,1,0,0.3671875,24
0,1,1,0,0.3671875,24
0,1,1,0,0.404296875,24
0,0.5,1,0,0.3515625,24
42,0.5,2,1,0.572265625,24
0,0.5,1,0,0.501953125,24
42,0.5,2,1,0.56640625,24
28,1,2,0,0.58203125,24
7,0.5,2,0,0.58203125,24
0,1,1,0,0.36328125,24
0,0.5,1,0,0.501953125,24
14,1,2,0,0.71875,24
42,0.5,2,1,0.486328125,24
7,1,2,0,0.52734375,24
0,0.5,1,0,0.482421875,24
0,1,1,1,0.806640625,24
0,1,1,0,0.515625,24
0,0.5,1,0,0.458984375,24
28,0.5,2,1,0.40625,24
0,0.5,1,0,0.587890625,24
0,0.5,1,0,0.4921875,24
21,1,2,1,0.416015625,24
0,1,1,1,0.408203125,24
0,1,1,0,0.47265625,24
14,0.5,2,0,0.44921875,24
14,0.5,2,0,0.43359375,24
0,0.5,1,0,0.541015625,24
0,0.5,1,0,0.62890625,24
0,0.5,1,0,0.43359375,24
28,1,2,1,0.578125,24
0,1,1,0,0.50390625,24
0,1,1,0,0.4453125,24
0,1,1,0,0.392578125,24
0,1,1,0,0.412109375,24
21,0.5,2,1,0.486328125,24
7,0.5,2,0,0.44140625,24
0,1,1,0,0.54296875,25
42,1,2,1,0.755859375,25
28,1,2,1,0.669921875,25
7,0.5,2,0,0.486328125,25
0,1,1,0,0.67578125,25
0,0.5,1,0,0.646484375,25
0,1,1,0,0.8984375,25
0,0.5,1,0,0.92578125,25
0,1,1,0,0.962890625,25
7,1,2,0,0.890625,25
0,0.5,1,0,1.08984375,25
0,1,1,0,0.90625,25
35,0.5,2,1,0.619140625,25
28,1,2,1,0.619140625,25
0,1,1,0,0.6640625,25
7,1,2,0,0.92578125,25
0,1,1,0,0.73046875,25
42,1,2,1,0.681640625,25
0,1,1,0,0.60546875,25
0,0.5,1,0,0.857421875,25
28,0.5,2,1,0.498046875,25
21,1,2,0,0.4453125,25
21,0.5,2,1,0.537109375,25
28,0.5,2,0,0.404296875,25
0,0.5,1,0,0.515625,25
35,1,2,1,0.435546875,25
14,1,2,0,0.61328125,25
42,1,2,1,0.515625,25
14,1,2,0,0.548828125,25
7,1,2,0,0.607421875,25
0,1,1,0,0.634765625,25
0,0.5,1,0,0.70703125,25
21,0.5,2,1,0.646484375,25
42,0.5,2,1,0.63671875,25
0,0.5,1,0,0.625,25
35,1,2,1,0.455078125,25
35,1,2,1,0.640625,25
14,0.5,2,0,0.732421875,25
0,0.5,1,0,0.638671875,25
21,0.5,2,0,0.5,25
21,0.5,2,1,1.041015625,25
21,1,2,0,0.53515625,25
21,0.5,2,1,1.072265625,25
7,1,2,0,0.521484375,25
28,0.5,2,1,0.603515625,25
42,1,2,0,0.701171875,25
0,1,1,0,0.5546875,25
14,0.5,2,0,0.490234375,25
14,1,2,0,0.76953125,25
28,0.5,2,1,0.453125,25
28,1,2,1,0.578125,25
0,0.5,1,0,0.64453125,25
42,1,2,1,0.380859375,25
28,1,2,1,0.697265625,25
0,1,1,0,0.720703125,25
0,1,1,1,1.26171875,25
0,1,1,0,0.52734375,25
0,0.5,1,0,1.21484375,25
28,1,2,1,0.677734375,25
14,0.5,2,0,0.59375,25
35,0.5,2,1,0.828125,25
35,1,2,1,0.765625,25
21,1,2,0,0.66015625,25
0,0.5,1,0,1.19140625,25
28,1,2,1,0.638671875,25
21,0.5,2,0,0.576171875,25
0,0.5,1,0,1.251953125,25
0,0.5,1,0,0.58984375,25
21,0.5,2,0,0.65625,25
0,1,1,0,0.611328125,25
0,0.5,1,0,0.576171875,25
0,0.5,1,0,2.025390625,25
0,1,1,0,0.7890625,25
21,1,2,1,0.638671875,25
0,1,1,0,0.671875,25
28,1,2,1,0.6015625,25
0,1,1,0,0.5390625,25
0,1,1,1,0.470703125,25
28,0.5,2,0,0.45703125,25
35,1,2,1,0.666015625,25
35,0.5,2,1,1.23046875,25
0,1,1,0,0.580078125,25
0,0.5,1,0,0.755859375,25
21,0.5,2,0,0.720703125,25
21,1,2,0,0.580078125,25
7,1,2,1,0.62109375,25
28,0.5,2,1,0.552734375,25
0,0.5,1,0,3.046875,25
0,0.5,1,0,0.609375,25
0,0.5,1,0,0.681640625,25
0,1,1,0,0.677734375,25
28,0.5,2,1,0.59765625,25
7,0.5,2,0,0.931640625,25
0,0.5,1,0,0.544921875,25
0,0.5,1,0,0.69140625,25
7,1,2,0,0.736328125,25
0,1,1,0,0.654296875,25
35,0.5,2,1,0.53515625,25
0,1,1,0,0.373046875,25
35,0.5,2,1,0.470703125,25
0,1,1,0,0.5859375,25
14,1,2,0,0.587890625,25
28,1,2,1,0.603515625,25
0,1,1,0,0.3515625,25
35,0.5,2,1,0.4140625,25
0,1,1,0,0.822265625,25
14,1,2,1,0.412109375,25
7,0.5,2,0,0.966796875,25
28,1,2,1,0.607421875,25
35,1,2,1,0.654296875,25
0,1,1,0,0.7421875,25
0,0.5,1,0,0.642578125,25
42,0.5,2,1,1.05078125,25
35,1,2,1,0.619140625,25
0,1,1,0,0.591796875,25
35,0.5,2,1,0.6796875,25
0,0.5,1,0,0.44921875,25
0,0.5,1,0,0.591796875,25
7,1,2,0,0.525390625,25
0,0.5,1,0,0.796875,25
7,0.5,2,0,0.4765625,25
7,0.5,2,0,0.4765625,25
7,0.5,2,0,0.556640625,25
21,1,2,0,0.4453125,25
28,1,2,1,0.734375,25
0,0.5,1,0,0.369140625,25
28,0.5,2,1,0.6484375,25
28,0.5,2,1,0.77734375,25
21,1,2,0,0.560546875,25
0,0.5,1,0,0.66015625,25
21,1,2,1,0.4609375,25
35,0.5,2,1,0.443359375,25
0,0.5,1,1,0.48828125,25
0,1,1,0,0.318359375,25
0,0.5,1,0,0.552734375,25
21,0.5,2,0,0.28125,25
0,0.5,1,0,0.451171875,25
28,0.5,2,0,0.373046875,25
21,0.5,2,0,0.580078125,25
0,1,1,0,0.72265625,25
0,1,1,0,0.71484375,25
0,1,1,0,0.69921875,25
21,0.5,2,0,0.7265625,25
0,1,1,0,0.59765625,25
0,0.5,1,0,0.46875,25
21,0.5,2,1,0.435546875,25
35,0.5,2,1,0.619140625,25
21,0.5,2,0,0.65625,25
0,0.5,1,0,0.861328125,25
7,1,2,0,1.255859375,25
0,0.5,1,0,0.732421875,25
14,0.5,2,0,0.658203125,25
0,0.5,1,0,0.587890625,25
42,1,2,1,0.607421875,25
0,0.5,1,0,0.75390625,25
35,1,2,1,0.724609375,25
0,0.5,1,0,0.611328125,25
7,0.5,2,0,0.560546875,25
0,1,1,0,0.76953125,25
42,1,2,1,0.412109375,25
0,0.5,1,0,0.568359375,25
14,1,2,1,0.458984375,25
0,0.5,1,0,0.419921875,25
14,0.5,2,0,0.5,25
21,0.5,2,0,0.560546875,25
0,1,1,0,0.67578125,25
42,1,2,1,0.591796875,25
0,0.5,1,0,0.642578125,25
0,1,1,0,0.587890625,25
0,0.5,1,0,0.48046875,25
0,1,1,0,0.6796875,25
0,0.5,1,0,0.466796875,25
14,1,2,0,0.474609375,25
14,0.5,2,0,1.029296875,25
0,0.5,1,0,0.826171875,25
7,1,2,0,0.556640625,25
0,1,1,0,0.453125,25
0,1,1,0,0.404296875,25
14,1,2,0,0.513671875,25
42,0.5,2,1,0.513671875,25
0,1,1,0,0.57421875,25
0,0.5,1,0,0.423828125,25
0,0.5,1,0,0.412109375,25
0,1,1,0,0.591796875,25
35,0.5,2,1,0.599609375,25
0,1,1,0,0.552734375,25
0,1,1,0,0.486328125,25
28,0.5,2,1,0.5234375,25
0,0.5,1,0,0.498046875,25
42,1,2,0,0.53125,25
0,1,1,0,0.4609375,25
0,0.5,1,0,0.54296875,25
7,0.5,2,0,0.626953125,25
14,1,2,0,0.65234375,25
0,0.5,1,0,0.568359375,25
0,0.5,1,0,0.529296875,25
0,1,1,0,0.681640625,25
35,0.5,2,1,0.53515625,25
7,1,2,0,0.873046875,25
0,1,1,0,0.6953125,25
7,1,2,0,0.607421875,25
14,0.5,2,0,0.6328125,25
21,1,2,0,0.630859375,25
0,1,1,0,0.490234375,25
0,1,1,0,0.421875,25
14,1,2,0,0.568359375,25
0,1,1,0,0.63671875,25
0,1,1,0,0.9921875,25
0,0.5,1,0,0.4375,25
0,1,1,0,0.4921875,25
0,1,1,0,0.537109375,25
7,0.5,2,0,0.876953125,25
0,0.5,1,0,0.443359375,25
0,1,1,0,0.568359375,25
21,1,2,0,0.67578125,25
28,0.5,2,1,0.408203125,25
35,1,2,0,0.353515625,25
7,0.5,2,0,0.41796875,25
28,0.5,2,1,0.677734375,25
21,1,2,0,0.791015625,25
0,1,1,0,0.958984375,25
0,1,1,0,0.7578125,25
0,1,1,0,0.52734375,25
28,1,2,1,0.646484375,25
0,0.5,1,0,0.40625,25
0,0.5,1,0,1.138671875,25
0,1,1,0,0.484375,25
42,0.5,2,1,0.576171875,25
14,0.5,2,0,0.41015625,25
0,0.5,1,0,0.908203125,25
0,1,1,0,0.546875,25
35,1,2,1,0.669921875,25
14,1,2,0,0.66796875,25
0,1,1,0,0.642578125,25
42,1,2,1,0.681640625,25
21,0.5,2,0,0.560546875,25
7,0.5,2,1,1.646484375,25
0,0.5,1,0,0.47265625,25
0,1,1,0,0.6015625,25
0,0.5,1,0,0.470703125,25
35,1,2,0,0.73046875,25
0,1,1,0,0.599609375,25
0,1,1,0,1.19140625,25
14,1,2,0,0.603515625,25
42,0.5,2,1,0.455078125,25
0,0.5,1,0,0.404296875,25
0,1,1,0,0.767578125,25
21,1,2,0,0.615234375,25
28,0.5,2,0,0.619140625,25
0,1,1,0,1.21484375,25
14,0.5,2,0,0.734375,25
14,0.5,2,0,0.568359375,25
0,0.5,1,0,0.490234375,25
0,0.5,1,0,3.2265625,25
28,1,2,1,0.921875,25
0,1,1,0,0.591796875,25
7,1,2,0,0.6171875,25
0,0.5,1,0,0.513671875,25
21,1,2,0,0.3515625,25
0,1,1,0,0.7109375,25
7,0.5,2,0,0.4765625,25
28,1,2,1,0.56640625,25
7,0.5,2,0,0.3828125,25
0,1,1,0,0.662109375,25
42,1,2,1,0.576171875,25
0,0.5,1,0,0.7265625,25
7,1,2,0,0.44140625,25
14,0.5,2,0,0.6328125,25
14,1,2,0,0.548828125,25
0,1,1,0,0.484375,25
0,1,1,0,0.556640625,25
0,0.5,1,0,0.55859375,25
7,0.5,2,0,0.486328125,25
28,0.5,2,1,0.59765625,25
0,1,1,0,0.498046875,25
14,1,2,0,0.494140625,25
28,1,2,1,0.59375,25
0,0.5,1,0,0.517578125,25
42,1,2,1,0.556640625,25
0,1,1,0,0.517578125,25
0,0.5,1,0,0.607421875,25
21,0.5,2,0,0.60546875,25
42,0.5,2,1,0.51171875,25
0,0.5,1,0,0.537109375,25
14,0.5,2,0,0.6484375,25
0,1,1,0,0.6640625,25
42,0.5,2,1,0.630859375,25
0,0.5,1,0,0.509765625,25
0,0.5,1,0,0.431640625,25
42,0.5,2,1,0.646484375,25
0,0.5,1,0,0.89453125,25
28,1,2,1,0.666015625,25
7,1,2,0,0.54296875,25
21,0.5,2,0,0.615234375,25
7,0.5,2,0,0.716796875,25
21,1,2,0,0.60546875,25
7,0.5,2,0,0.3984375,25
0,0.5,1,0,0.939453125,25
28,0.5,2,1,0.556640625,25
0,0.5,1,0,0.3984375,25
0,1,1,0,0.40625,25
35,0.5,2,0,0.384765625,25
14,1,2,0,0.69921875,25
7,1,2,0,0.392578125,25
0,1,1,0,0.533203125,25
0,0.5,1,0,0.5390625,25
0,1,1,0,0.58984375,25
14,0.5,2,0,0.494140625,25
0,0.5,1,0,0.484375,25
0,0.5,1,0,0.537109375,25
21,1,2,0,0.55078125,25
0,1,1,0,0.541015625,25
0,1,1,0,0.412109375,25
0,1,1,0,0.478515625,25
0,0.5,1,0,0.447265625,25
0,0.5,1,0,0.4453125,25
0,0.5,1,0,0.404296875,25
0,1,1,0,0.41796875,25
0,0.5,1,0,0.453125,25
0,0.5,1,0,0.4375,25
0,0.5,1,0,0.44140625,25
0,1,1,0,0.5078125,25
0,1,1,0,0.484375,25
0,1,1,0,0.451171875,25
14,0.5,2,0,0.44921875,25
0,0.5,1,0,0.4453125,25
0,1,1,0,0.462890625,25
0,1,1,0,0.779296875,25
0,0.5,1,0,0.501953125,25
42,0.5,2,1,0.453125,25
0,0.5,1,0,0.318359375,25
42,0.5,2,1,0.56640625,25
28,1,2,1,0.427734375,25
7,0.5,2,0,0.486328125,25
0,1,1,0,0.458984375,25
0,0.5,1,0,0.48828125,25
14,1,2,0,0.43359375,25
42,0.5,2,1,0.8359375,25
7,1,2,0,0.79296875,25
14,1,2,0,0.51953125,25
0,0.5,1,0,0.453125,25
0,1,1,0,0.447265625,25
0,1,1,0,0.64453125,25
0,0.5,1,0,1.138671875,25
28,0.5,2,1,0.6328125,25
0,0.5,1,0,0.62109375,25
0,0.5,1,0,0.578125,25
21,1,2,1,0.98046875,25
0,1,1,0,0.44921875,25
0,1,1,0,0.775390625,25
14,0.5,2,0,0.61328125,25
14,0.5,2,0,0.482421875,25
0,0.5,1,0,0.435546875,25
0,0.5,1,0,0.880859375,25
0,0.5,1,0,0.763671875,25
28,1,2,1,0.67578125,25
0,1,1,0,0.337890625,25
0,1,1,0,0.46484375,25
0,1,1,0,0.494140625,25
0,1,1,0,0.373046875,25
21,0.5,2,1,0.875,25
7,0.5,2,0,0.40234375,25
0,1,1,0,0.84765625,26
42,1,2,1,0.642578125,26
28,1,2,1,0.623046875,26
7,0.5,2,0,0.630859375,26
0,1,1,0,1.798828125,26
0,0.5,1,0,0.677734375,26
0,1,1,1,0.591796875,26
0,0.5,1,0,0.6015625,26
0,1,1,0,1.072265625,26
7,1,2,0,1.0078125,26
0,0.5,1,0,0.908203125,26
0,1,1,0,0.5859375,26
35,0.5,2,1,0.890625,26
28,1,2,1,0.91796875,26
0,1,1,0,0.6796875,26
7,1,2,0,0.796875,26
0,1,1,0,1.10546875,26
42,1,2,1,0.662109375,26
0,1,1,0,0.935546875,26
0,0.5,1,0,0.75,26
28,0.5,2,1,0.67578125,26
21,1,2,1,0.630859375,26
21,0.5,2,1,0.919921875,26
28,0.5,2,1,0.869140625,26
0,0.5,1,0,0.982421875,26
35,1,2,1,0.64453125,26
14,1,2,1,1.728515625,26
42,1,2,1,0.7265625,26
14,1,2,0,1.58984375,26
7,1,2,0,1.09765625,26
0,1,1,0,0.9609375,26
0,0.5,1,0,1.3203125,26
21,0.5,2,1,0.73046875,26
42,0.5,2,1,0.787109375,26
14,1,2,1,0.533203125,26
7,1,2,0,0.8984375,26
0,0.5,1,0,0.9765625,26
35,1,2,1,0.515625,26
35,1,2,1,0.580078125,26
14,0.5,2,1,0.833984375,26
21,0.5,2,1,0.681640625,26
21,0.5,2,1,0.5,26
21,1,2,1,0.90625,26
21,0.5,2,1,0.5703125,26
7,1,2,0,1.287109375,26
28,0.5,2,1,0.498046875,26
42,1,2,1,0.6875,26
0,1,1,0,0.9765625,26
14,0.5,2,1,1.408203125,26
14,1,2,1,0.94921875,26
28,0.5,2,1,0.59765625,26
28,1,2,1,1.052734375,26
0,0.5,1,0,0.958984375,26
42,1,2,1,1.376953125,26
28,1,2,1,1.1328125,26
0,1,1,0,2.01953125,26
0,1,1,0,0.822265625,26
0,1,1,0,0.552734375,26
0,0.5,1,0,0.642578125,26
28,1,2,1,0.4765625,26
14,0.5,2,0,0.625,26
35,0.5,2,1,0.794921875,26
35,1,2,1,0.529296875,26
21,1,2,1,0.525390625,26
21,0.5,2,1,0.634765625,26
0,0.5,1,0,0.63671875,26
0,0.5,1,0,0.65234375,26
21,0.5,2,1,0.505859375,26
0,1,1,0,0.78515625,26
