,id,block_id,trial_id,stimulus,response,reaction_time,timestamp,participant_id,d1,ado_type,corr_esp_trial
218,219,1,7,"[36, 47, 71, 25, 43, 38, 69, 39]",<,902.0,2024-11-20 00:15:14.711132,66,2,default,
219,220,1,8,"[36, 44, 25, 59, 60, 24, 55, 65]",<,677.0,2024-11-20 00:15:21.049518,66,2,default,
220,221,1,9,"[61, 44, 73, 76, 49, 40, 59, 30]",<,828.0,2024-11-20 00:15:27.679646,66,7,default,
221,222,1,10,"[14, 48, 50, 41, 68, 44, 42, 61]",<,11574.0,2024-11-20 00:16:06.065836,66,2,default,
222,223,1,2,"[54, 35, 54, 72, 33, 43, 75, 42]",<,563.0,2024-11-20 00:20:21.428798,66,5,default,
223,224,1,3,"[78, 54, 47, 32, 60, 45, 29, 39]",<,919.0,2024-11-20 00:20:28.209985,66,3,default,
224,225,1,4,"[65, 32, 54, 21, 61, 52, 65, 42]",<,815.0,2024-11-20 00:20:34.626917,66,4,default,
225,226,1,5,"[63, 59, 21, 69, 44, 41, 52, 67]",>,1370.0,2024-11-20 00:20:42.439573,66,6,default,
226,227,1,2,"[47, 77, 53, 48, 66, 26, 36, 55]",>,1458.0,2024-11-20 00:23:58.774350,66,5,default,
227,228,1,3,"[64, 32, 48, 52, 68, 55, 24, 65]",>,545.0,2024-11-20 00:24:04.819972,66,5,default,
228,229,1,4,"[58, 60, 27, 72, 51, 69, 36, 43]",>,635.0,2024-11-20 00:24:10.874960,66,6,default,
229,230,1,2,"[30, 41, 56, 43, 44, 57, 84, 53]",<,774.0,2024-11-20 00:24:50.696796,66,5,default,
230,231,1,3,"[45, 75, 41, 67, 45, 50, 32, 29]",<,103012.0,2024-11-20 00:26:40.132132,66,3,default,
231,232,1,4,"[40, 66, 34, 56, 39, 80, 60, 41]",>,577.0,2024-11-20 00:27:57.765887,66,6,default,
232,233,1,5,"[40, 76, 49, 44, 78, 60, 51, 34]",>,575.0,2024-11-20 00:28:03.755129,66,7,default,
233,234,1,6,"[35, 65, 23, 60, 33, 63, 53, 36]",<,898.0,2024-11-20 00:28:10.229898,66,2,default,
234,235,1,7,"[63, 56, 65, 46, 32, 37, 19, 50]",<,967.0,2024-11-20 00:28:17.234264,66,2,default,
235,236,1,8,"[66, 63, 35, 61, 33, 32, 56, 70]",>,826.0,2024-11-20 00:28:23.618461,66,6,default,
236,237,1,9,"[77, 45, 54, 30, 50, 64, 41, 31]",>,802.0,2024-11-20 00:28:29.909899,66,4,default,
237,238,1,10,"[27, 76, 54, 38, 62, 68, 59, 48]",>,2072.0,2024-11-20 00:28:57.865557,66,7,default,
238,239,1,2,"[58, 18, 44, 69, 60, 42, 60, 57]",<,1720.0,2024-11-20 00:29:49.834616,68,5,default,
239,240,1,3,"[29, 62, 38, 28, 40, 66, 57, 64]",>,2247.0,2024-11-20 00:29:58.057128,68,3,default,
240,241,1,4,"[44, 45, 74, 68, 66, 28, 52, 39]",>,2253.0,2024-11-20 00:30:06.031537,68,6,default,
241,242,1,5,"[27, 51, 44, 51, 61, 52, 65, 17]",<,4745.0,2024-11-20 00:30:17.548436,68,2,default,
242,243,1,2,"[50, 65, 46, 38, 67, 22, 68, 52]",<,617.0,2024-11-20 00:35:13.322019,69,5,default,
243,244,1,3,"[39, 42, 36, 79, 53, 61, 47, 27]",<,519.0,2024-11-20 00:35:19.371408,69,3,default,
244,245,1,4,"[61, 27, 49, 58, 71, 30, 59, 37]",<,670.0,2024-11-20 00:35:25.511232,69,4,default,
245,246,1,5,"[27, 74, 44, 35, 64, 49, 58, 65]",>,1511.0,2024-11-20 00:35:32.784864,69,6,default,
246,247,1,6,"[50, 43, 50, 35, 79, 55, 43, 77]",>,783.0,2024-11-20 00:35:39.438788,69,7,default,
247,248,1,7,"[40, 38, 21, 60, 54, 69, 31, 55]",>,815.0,2024-11-20 00:35:45.851949,69,2,default,
248,249,1,8,"[64, 57, 29, 40, 61, 66, 76, 39]",>,579.0,2024-11-20 00:35:51.871481,69,7,default,
249,250,1,9,"[44, 51, 73, 74, 60, 42, 27, 45]",>,589.0,2024-11-20 00:35:57.912907,69,6,default,
250,251,1,10,"[52, 49, 81, 46, 34, 76, 51, 43]",>,664.0,2024-11-20 00:36:04.082631,69,7,default,
251,252,1,2,"[54, 60, 25, 35, 62, 75, 43, 54]",<,995.0,2024-11-20 00:50:58.057156,70,5,default,
252,253,1,3,"[34, 45, 73, 46, 36, 33, 72, 45]",<,903.0,2024-11-20 00:51:07.380707,70,3,default,
253,254,1,4,"[53, 72, 57, 42, 26, 71, 38, 57]",>,881.0,2024-11-20 00:51:14.544762,70,6,default,
254,255,1,5,"[43, 84, 40, 51, 37, 32, 51, 54]",<,797.0,2024-11-20 00:51:22.381997,70,4,default,
255,256,1,2,"[55, 30, 79, 54, 61, 48, 30, 51]",<,2850.0,2024-11-20 11:13:03.752603,71,5,default,
256,257,1,2,"[50, 69, 23, 45, 40, 53, 75, 53]",>,1775.0,2024-11-20 11:13:22.498836,71,5,default,
257,258,1,3,"[60, 48, 62, 19, 70, 48, 41, 60]",>,3726.0,2024-11-20 11:13:31.756289,71,5,default,
258,259,1,2,"[30, 48, 72, 43, 48, 32, 66, 69]",<,1667.0,2024-11-20 11:14:05.725533,73,5,default,
259,260,1,3,"[59, 53, 75, 41, 51, 37, 48, 20]",<,2194.0,2024-11-20 11:14:13.804279,73,3,default,
260,261,1,4,"[50, 51, 30, 72, 69, 41, 52, 27]",<,2459.0,2024-11-20 11:14:21.946706,73,4,default,
261,262,1,2,"[69, 39, 72, 30, 40, 37, 60, 61]",<,1166.0,2024-11-20 14:03:52.424870,76,5,default,
262,263,1,2,"[68, 21, 56, 59, 25, 46, 46, 47]",<,167051.0,2024-11-20 14:44:56.919650,77,2,default,
263,264,1,3,"[43, 33, 19, 54, 61, 62, 65, 47]",<,797.0,2024-11-20 14:45:10.294988,77,3,default,
264,265,1,2,"[36, 49, 50, 48, 69, 71, 61, 24]",<,23819.0,2024-11-20 15:04:12.588101,1901,5,default,
265,266,1,2,"[62, 34, 59, 58, 56, 22, 46, 71]",<,1760.0,2024-11-20 15:05:21.526980,8177,5,default,
266,267,1,2,"[59, 82, 34, 40, 62, 40, 51, 40]",<,1519.0,2024-11-20 20:40:52.094806,8563,5,default,
267,268,1,3,"[48, 28, 70, 49, 55, 39, 27, 68]",<,733.0,2024-11-20 20:40:58.604964,8563,3,default,
268,269,1,4,"[51, 51, 56, 67, 16, 64, 46, 41]",<,544.0,2024-11-20 20:41:04.807251,8563,4,default,
269,270,1,5,"[30, 43, 68, 53, 51, 52, 38, 81]",<,457.0,2024-11-20 20:41:11.041357,8563,6,default,
270,271,1,2,"[32, 49, 36, 60, 64, 78, 37, 52]",<,579.0,2024-11-20 20:43:05.492077,5398,5,default,
271,272,1,2,"[39, 48, 76, 34, 44, 55, 74, 38]",<,616.0,2024-11-20 20:44:30.663332,9899,5,default,
272,273,1,3,"[43, 63, 51, 71, 22, 33, 57, 44]",<,1190.0,2024-11-20 20:44:41.048268,9899,3,default,
273,274,1,4,"[70, 42, 30, 72, 36, 53, 35, 54]",<,282397.0,2024-11-20 20:49:36.085753,9899,4,default,
274,275,1,2,"[42, 59, 22, 54, 59, 73, 38, 61]",<,37426.0,2024-11-20 21:02:29.521782,2166,5,default,
275,276,1,3,"[50, 31, 37, 34, 60, 53, 41, 78]",<,9356.0,2024-11-20 21:02:44.961801,2166,3,default,
276,277,1,4,"[48, 41, 77, 50, 26, 56, 48, 70]",>,1571.0,2024-11-20 21:02:52.106518,2166,6,default,
277,278,1,5,"[68, 49, 66, 61, 32, 50, 74, 32]",>,1538.0,2024-11-20 21:06:12.373342,2166,7,default,
278,279,1,6,"[76, 36, 35, 36, 67, 38, 39, 41]",<,1566.0,2024-11-20 21:06:19.369109,2166,2,default,
279,280,1,7,"[54, 34, 35, 82, 44, 42, 44, 33]",<,466.0,2024-11-20 21:06:25.632401,2166,2,default,
280,281,1,8,"[69, 61, 40, 56, 20, 53, 56, 37]",<,440.0,2024-11-20 21:06:31.293264,2166,4,default,
281,282,1,9,"[52, 55, 40, 23, 72, 66, 36, 48]",<,481.0,2024-11-20 21:06:37.003218,2166,4,default,
282,283,1,10,"[44, 29, 61, 48, 59, 83, 46, 62]",<,697.0,2024-11-20 21:06:43.611781,2166,7,default,
283,284,1,2,"[55, 24, 48, 64, 47, 60, 74, 36]",<,1551.0,2024-11-21 14:24:45.837581,5361,5,default,
284,285,1,3,"[62, 58, 69, 27, 34, 40, 34, 60]",<,28473.0,2024-11-21 14:25:21.297057,5361,3,default,
285,286,1,4,"[29, 34, 45, 64, 59, 37, 49, 75]",<,1698.0,2024-11-21 14:25:28.294958,5361,4,default,
286,287,1,5,"[78, 47, 51, 31, 55, 41, 71, 42]",<,2289.0,2024-11-21 14:25:35.884559,5361,6,default,
287,288,1,2,"[55, 73, 55, 42, 33, 72, 49, 29]",<,76020.0,2024-11-21 14:34:03.133512,3273,5,default,
288,289,1,3,"[70, 43, 68, 21, 53, 49, 45, 35]",<,103291.0,2024-11-21 14:36:04.389842,3273,3,default,
289,290,1,2,"[55, 78, 30, 59, 37, 47, 38, 64]",>,826.0,2024-11-21 14:43:57.173453,8923,5,default,
290,291,1,2,"[46, 59, 28, 68, 32, 43, 69, 63]",>,9059.0,2024-11-21 15:05:00.250684,751,5,default,
291,292,1,2,"[54, 66, 41, 38, 75, 57, 53, 24]",<,1734.0,2024-11-21 15:57:36.412729,2858,5,default,
292,293,1,3,"[25, 24, 45, 62, 65, 56, 49, 58]",<,1246.0,2024-11-21 15:57:49.806869,2858,3,default,
293,294,1,2,"[69, 48, 56, 41, 20, 62, 48, 64]",>,693.0,2024-11-21 16:10:58.388411,802,5,default,
294,295,1,2,"[77, 48, 33, 69, 41, 33, 60, 47]",<,818.0,2024-11-21 16:13:00.815915,5252,5,default,
295,296,1,2,"[71, 46, 29, 64, 67, 38, 57, 36]",<,1842.0,2024-11-21 16:19:09.955192,5906,5,default,
296,297,1,3,"[43, 68, 28, 41, 30, 71, 56, 47]",<,761.0,2024-11-21 16:19:16.635719,5906,3,default,
297,298,1,4,"[57, 78, 30, 40, 46, 63, 39, 63]",>,929.0,2024-11-21 16:19:23.005704,5906,6,default,
298,299,1,2,"[36, 50, 43, 51, 50, 88, 38, 52]",>,689.0,2024-11-21 16:23:10.910619,8856,5,default,
299,300,1,3,"[67, 42, 30, 76, 39, 42, 48, 64]",>,5083.0,2024-11-21 16:23:22.002854,8856,5,default,
300,301,1,2,"[64, 45, 50, 76, 42, 37, 29, 65]",<,725.0,2024-11-21 16:26:18.104778,3555,5,default,
301,302,1,3,"[35, 45, 30, 77, 59, 34, 58, 46]",>,881.0,2024-11-21 16:26:24.832661,3555,3,default,
302,303,1,2,"[43, 30, 31, 58, 50, 68, 52, 76]",>,748.0,2024-11-21 17:00:21.567504,7206,5,default,
303,304,1,3,"[40, 51, 49, 24, 67, 63, 29, 61]",<,1000.0,2024-11-21 17:00:28.706622,7206,3,default,
304,305,1,4,"[29, 59, 66, 74, 29, 55, 53, 51]",<,633.0,2024-11-21 17:00:34.923085,7206,6,default,
305,306,1,5,"[48, 59, 48, 37, 51, 29, 23, 73]",>,597.0,2024-11-21 17:00:41.047687,7206,2,default,
306,307,1,6,"[57, 30, 65, 79, 61, 36, 55, 49]",>,599.0,2024-11-21 17:00:47.455666,7206,7,default,
307,308,1,7,"[59, 17, 49, 40, 70, 60, 42, 47]",<,541.0,2024-11-21 17:00:53.379300,7206,3,default,
308,309,1,8,"[40, 83, 58, 30, 50, 57, 41, 57]",<,461.0,2024-11-21 17:00:59.246811,7206,6,default,
309,310,1,9,"[43, 55, 65, 52, 72, 39, 24, 34]",<,542.0,2024-11-21 17:01:05.169446,7206,3,default,
310,311,1,10,"[53, 39, 78, 63, 70, 45, 54, 30]",>,604.0,2024-11-21 17:01:11.174725,7206,7,default,
311,312,1,2,"[42, 68, 48, 30, 80, 45, 54, 41]",>,1281.0,2024-11-21 17:04:57.457502,1653,5,default,
312,313,1,3,"[73, 33, 62, 69, 40, 56, 38, 37]",>,66818.0,2024-11-21 17:06:12.932781,1653,5,default,
313,314,1,2,"[59, 39, 28, 42, 66, 51, 78, 45]",>,2072.0,2024-11-21 17:38:51.054451,1189,5,default,
314,315,1,3,"[58, 48, 74, 32, 29, 45, 68, 54]",>,896.0,2024-11-21 17:39:00.098474,1189,5,default,
315,316,1,4,"[49, 48, 71, 40, 83, 42, 42, 41]",>,4437.0,2024-11-21 17:39:19.018794,1189,6,default,
316,317,1,5,"[38, 43, 72, 60, 54, 56, 19, 42]",>,14793.0,2024-11-21 17:39:40.663473,1189,3,default,
317,318,1,2,"[80, 46, 40, 65, 48, 37, 32, 44]",>,449.0,2024-11-21 18:39:43.504107,5750,4,20,
318,319,1,3,"[41, 57, 70, 37, 47, 45, 81, 38]",>,493.0,2024-11-21 18:39:55.463271,5750,6,20,
319,320,1,4,"[41, 74, 49, 36, 54, 45, 51, 18]",<,619.0,2024-11-21 18:40:03.845242,5750,2,20,
320,321,1,5,"[74, 31, 59, 56, 51, 59, 86, 56]",>,1216.0,2024-11-21 18:40:10.653692,5750,9,20,
321,322,1,2,"[54, 33, 53, 42, 35, 10, 60, 41]",>,3369.0,2024-11-23 21:26:47.942973,4146,0,20,
322,323,1,3,"[46, 48, 44, 32, 33, 74, 71, 60]",<,1184.0,2024-11-23 21:26:57.380744,4146,5,20,
323,324,1,4,"[36, 54, 36, 68, 53, 16, 51, 54]",>,1430.0,2024-11-23 21:27:05.141802,4146,2,20,
324,325,1,5,"[52, 58, 71, 86, 41, 50, 41, 73]",<,1855.0,2024-11-23 21:27:21.355757,4146,9,20,
325,326,1,6,"[41, 80, 59, 57, 60, 48, 47, 24]",>,1182.0,2024-11-23 21:27:28.945893,4146,6,20,
326,327,1,7,"[76, 56, 38, 58, 34, 57, 60, 29]",>,1032.0,2024-11-23 21:27:36.016792,4146,5,20,
327,328,1,8,"[79, 75, 33, 55, 60, 38, 52, 56]",<,821.0,2024-11-23 21:27:42.644169,4146,8,20,
328,329,1,9,"[50, 77, 36, 30, 39, 69, 57, 50]",<,1117.0,2024-11-23 21:27:50.954348,4146,5,20,
329,330,1,10,"[56, 45, 22, 27, 69, 58, 38, 37]",>,1964.0,2024-11-23 21:27:59.081758,4146,1,20,
330,331,1,2,"[23, 46, 58, 66, 69, 46, 36, 64]",<,1190.0,2024-11-23 21:35:20.664526,9485,5,10,
331,332,1,3,"[55, 72, 49, 77, 34, 44, 32, 53]",<,886.0,2024-11-23 21:35:27.601098,9485,6,10,
332,333,1,4,"[54, 65, 60, 54, 22, 61, 26, 50]",<,814.0,2024-11-23 21:35:34.679051,9485,4,10,
333,334,1,5,"[55, 57, 46, 77, 42, 28, 54, 73]",<,720.0,2024-11-23 21:35:41.345853,9485,7,10,
334,335,1,6,"[20, 46, 55, 74, 43, 37, 58, 51]",>,9410.0,2024-11-23 21:35:56.805780,9485,3,10,
335,336,1,7,"[41, 54, 67, 65, 53, 19, 64, 45]",>,735.0,2024-11-23 21:36:03.626298,9485,5,10,
336,337,1,8,"[16, 54, 56, 48, 55, 33, 68, 54]",>,750.0,2024-11-23 21:36:10.375313,9485,3,10,
337,338,1,9,"[21, 46, 33, 34, 58, 67, 45, 64]",>,749.0,2024-11-23 21:36:17.624124,9485,2,10,
338,339,1,10,"[32, 43, 71, 41, 62, 58, 60, 25]",>,721.0,2024-11-23 21:36:24.323823,9485,4,10,
339,340,1,2,"[34, 57, 33, 37, 67, 42, 69, 69]",>,3258.0,2024-11-23 21:40:28.033154,9485,5,10,
340,341,1,3,"[57, 60, 22, 30, 59, 47, 47, 70]",<,883.0,2024-11-23 21:40:35.978335,9485,4,10,
341,342,1,4,"[48, 55, 69, 48, 36, 60, 16, 52]",>,741.0,2024-11-23 21:40:42.478334,9485,3,10,
342,343,1,5,"[46, 75, 42, 63, 52, 53, 22, 63]",>,733.0,2024-11-23 21:40:48.944795,9485,6,10,
343,344,1,6,"[45, 69, 43, 42, 42, 60, 30, 77]",<,1334.0,2024-11-23 21:40:56.225313,9485,5,10,
344,345,1,7,"[18, 42, 59, 62, 36, 63, 53, 35]",>,803.0,2024-11-23 21:41:06.366438,9485,2,10,
345,346,1,8,"[71, 48, 21, 47, 40, 68, 50, 39]",>,739.0,2024-11-23 21:41:13.170212,9485,3,10,
346,347,1,9,"[62, 47, 85, 46, 37, 58, 44, 37]",<,730.0,2024-11-23 21:41:20.006441,9485,6,10,
347,348,1,10,"[56, 59, 49, 63, 80, 35, 58, 32]",<,737.0,2024-11-23 21:41:26.596355,9485,7,10,
348,349,1,2,"[44, 43, 79, 24, 48, 59, 59, 52]",>,1103.0,2024-11-23 21:46:45.172273,9485,5,10,
349,350,1,3,"[45, 43, 56, 61, 43, 67, 17, 60]",<,1644.0,2024-11-23 21:46:55.677372,9485,4,10,
350,351,1,4,"[42, 42, 45, 42, 27, 55, 82, 49]",>,1266.0,2024-11-23 21:47:04.737284,9485,3,10,
351,352,1,5,"[49, 53, 78, 51, 34, 61, 62, 28]",<,599.0,2024-11-23 21:47:11.006824,9485,6,10,
352,353,1,6,"[50, 62, 33, 49, 70, 31, 45, 76]",<,668.0,2024-11-23 21:47:17.578006,9485,6,10,
353,354,1,7,"[44, 47, 38, 74, 68, 39, 76, 46]",<,706.0,2024-11-23 21:47:24.008359,9485,7,10,
354,355,1,8,"[46, 49, 80, 26, 52, 64, 52, 39]",<,1040.0,2024-11-23 21:47:31.046987,9485,5,10,
355,356,1,9,"[61, 47, 41, 57, 79, 39, 45, 79]",<,745.0,2024-11-23 21:47:37.910068,9485,8,10,
356,357,1,10,"[61, 62, 37, 42, 39, 73, 33, 69]",<,566.0,2024-11-23 21:47:44.363531,9485,6,10,
357,358,1,2,"[45, 60, 66, 24, 23, 57, 36, 41]",>,1413.0,2024-11-23 21:48:29.668293,9485,1,20,
358,359,1,3,"[75, 26, 52, 64, 69, 72, 51, 63]",>,632.0,2024-11-23 21:48:36.376628,9485,9,20,
359,360,1,4,"[37, 32, 54, 69, 31, 21, 55, 53]",>,850.0,2024-11-23 21:48:43.477957,9485,1,20,
360,361,1,5,"[44, 47, 46, 53, 63, 58, 25, 16]",>,748.0,2024-11-23 21:48:50.072898,9485,1,20,
361,362,1,6,"[34, 40, 45, 33, 69, 73, 65, 57]",<,696.0,2024-11-23 21:48:56.767526,9485,6,20,
362,363,1,7,"[67, 45, 69, 53, 39, 88, 47, 64]",<,705.0,2024-11-23 21:49:03.140372,9485,9,20,
363,364,1,8,"[62, 77, 55, 41, 41, 24, 43, 49]",<,382.0,2024-11-23 21:49:09.161112,9485,4,20,
364,365,1,9,"[58, 34, 63, 64, 25, 30, 31, 47]",>,636.0,2024-11-23 21:49:15.601393,9485,1,20,
365,366,1,10,"[51, 57, 46, 19, 69, 61, 46, 67]",<,967.0,2024-11-23 21:49:22.329454,9485,6,20,
366,367,1,2,"[78, 25, 45, 49, 46, 46, 65, 38]",>,1965.0,2024-11-23 22:32:53.109644,633,4,20,
367,368,1,3,"[41, 24, 74, 64, 45, 48, 35, 53]",<,842.0,2024-11-23 22:32:59.859647,633,3,20,
368,369,1,4,"[30, 40, 42, 31, 15, 57, 47, 66]",<,1037.0,2024-11-23 22:33:13.865588,633,0,20,
369,370,1,5,"[18, 48, 59, 64, 56, 58, 30, 51]",>,878.0,2024-11-23 22:33:20.456974,633,3,20,
370,371,1,6,"[56, 49, 58, 19, 78, 49, 49, 50]",<,676.0,2024-11-23 22:33:26.978894,633,5,20,
371,372,1,7,"[25, 29, 47, 45, 43, 45, 77, 57]",<,290.0,2024-11-23 22:33:33.223591,633,2,20,
372,373,1,8,"[69, 44, 42, 30, 37, 58, 73, 63]",>,202.0,2024-11-23 22:33:39.117348,633,6,20,
373,374,1,9,"[31, 62, 45, 61, 43, 43, 26, 17]",<,664.0,2024-11-23 22:33:45.087785,633,0,20,
374,375,1,10,"[41, 30, 47, 50, 64, 22, 43, 71]",<,751.0,2024-11-23 22:33:51.812733,633,2,20,
375,376,1,2,"[49, 37, 37, 65, 67, 69, 80, 68]",>,1003.0,2024-11-23 22:37:42.767170,633,9,20,
376,377,1,3,"[46, 60, 71, 30, 68, 49, 30, 62]",>,573.0,2024-11-23 22:37:49.286151,633,6,20,
377,378,1,4,"[49, 79, 57, 57, 35, 41, 79, 51]",>,731.0,2024-11-23 22:37:55.852483,633,8,20,
378,379,1,5,"[47, 58, 44, 51, 76, 39, 20, 57]",>,731.0,2024-11-23 22:38:02.709881,633,4,20,
379,380,1,6,"[68, 57, 59, 46, 67, 30, 29, 36]",>,535.0,2024-11-23 22:38:08.994248,633,4,20,
380,381,1,7,"[37, 34, 71, 68, 55, 36, 59, 32]",>,516.0,2024-11-23 22:38:15.331540,633,4,20,
381,382,1,8,"[75, 50, 69, 44, 64, 40, 63, 27]",>,833.0,2024-11-23 22:38:21.926338,633,7,20,
382,383,1,9,"[56, 68, 63, 48, 28, 40, 51, 78]",>,27.0,2024-11-23 22:38:27.895906,633,7,20,
383,384,1,10,"[57, 67, 46, 71, 52, 19, 54, 42]",>,107.0,2024-11-23 22:38:33.462343,633,5,20,
384,385,1,2,"[33, 41, 32, 40, 62, 64, 70, 66]",<,1041.0,2024-11-23 22:46:35.606001,633,5,10,
385,386,1,3,"[62, 30, 70, 50, 32, 74, 47, 51]",>,4068.0,2024-11-23 22:46:46.442065,633,6,10,
386,387,1,4,"[33, 46, 73, 39, 34, 34, 57, 68]",>,718.0,2024-11-23 22:46:53.293986,633,3,10,
387,388,1,5,"[77, 65, 21, 48, 48, 54, 57, 46]",<,920.0,2024-11-23 22:47:00.233579,633,6,10,
388,389,1,6,"[60, 65, 60, 26, 30, 37, 63, 43]",>,1049.0,2024-11-23 22:47:07.488553,633,3,10,
389,390,1,7,"[48, 53, 36, 32, 37, 35, 81, 46]",>,949.0,2024-11-23 22:47:14.865404,633,2,10,
390,391,1,8,"[46, 62, 68, 56, 68, 27, 29, 52]",>,593.0,2024-11-23 22:47:25.357721,633,5,10,
391,392,1,9,"[57, 75, 30, 28, 51, 51, 32, 44]",>,635.0,2024-11-23 22:47:31.665475,633,2,10,
392,393,1,10,"[61, 28, 44, 28, 45, 49, 26, 71]",>,751.0,2024-11-23 22:47:38.236657,633,1,10,
393,394,1,2,"[49, 63, 14, 48, 42, 40, 67, 45]",<,1066.0,2024-11-23 22:49:22.422910,633,2,20,
394,395,1,3,"[23, 57, 54, 24, 63, 52, 35, 60]",<,472.0,2024-11-23 22:49:28.436862,633,2,20,
395,396,1,4,"[74, 71, 56, 54, 43, 26, 69, 55]",<,425.0,2024-11-23 22:49:34.206006,633,8,20,
396,397,1,5,"[64, 59, 38, 42, 31, 27, 72, 51]",<,557.0,2024-11-23 22:49:40.180244,633,3,20,
397,398,1,6,"[25, 45, 69, 40, 51, 46, 36, 16]",<,473.0,2024-11-23 22:49:46.039446,633,0,20,
398,399,1,7,"[27, 76, 38, 53, 55, 64, 39, 40]",<,777.0,2024-11-23 22:49:52.235865,633,4,20,
399,400,1,8,"[28, 52, 47, 75, 28, 63, 44, 47]",<,455.0,2024-11-23 22:49:58.070527,633,3,20,
400,401,1,9,"[16, 53, 64, 56, 64, 62, 58, 43]",<,620.0,2024-11-23 22:50:04.133692,633,6,20,
401,402,1,10,"[46, 17, 29, 36, 72, 38, 39, 51]",>,3119.0,2024-11-23 22:50:12.692145,633,0,20,
402,403,1,2,"[29, 40, 58, 62, 72, 32, 42, 33]",>,3249.0,2024-11-23 22:57:43.194055,633,2,20,
403,404,1,3,"[20, 61, 60, 52, 36, 59, 33, 63]",>,2135.0,2024-11-23 22:57:53.598144,633,3,20,
404,405,1,4,"[52, 50, 46, 59, 72, 16, 52, 45]",<,17540.0,2024-11-23 22:58:25.320618,633,4,20,
405,406,1,5,"[28, 48, 43, 74, 66, 57, 58, 34]",>,692.0,2024-11-23 22:58:31.862257,633,5,20,
406,407,1,6,"[55, 20, 36, 33, 28, 66, 56, 34]",>,989.0,2024-11-23 22:58:38.968596,633,0,20,
407,408,1,7,"[61, 48, 49, 78, 63, 24, 51, 42]",>,681.0,2024-11-23 22:58:45.551576,633,6,20,
408,409,1,8,"[41, 54, 55, 76, 80, 42, 38, 62]",>,633.0,2024-11-23 22:58:52.315797,633,8,20,
409,410,1,9,"[37, 29, 22, 52, 51, 67, 45, 65]",>,672.0,2024-11-23 22:58:58.966133,633,2,20,
410,411,1,10,"[43, 24, 53, 54, 56, 79, 41, 58]",>,926.0,2024-11-23 22:59:05.981487,633,5,20,
411,412,1,2,"[48, 67, 23, 65, 65, 71, 50, 43]",>,1546.0,2024-11-23 23:07:41.109768,633,7,20,
412,413,1,3,"[56, 55, 59, 29, 30, 45, 58, 76]",>,631.0,2024-11-23 23:07:47.699969,633,5,20,
413,414,1,4,"[49, 68, 33, 52, 29, 59, 43, 75]",>,160.0,2024-11-23 23:07:53.795414,633,5,20,
414,415,1,5,"[74, 63, 40, 62, 33, 34, 66, 44]",<,263.0,2024-11-23 23:07:59.655604,633,6,20,
415,416,1,6,"[49, 57, 14, 56, 42, 51, 69, 46]",>,822.0,2024-11-23 23:08:06.686889,633,3,20,
416,417,1,7,"[45, 48, 37, 76, 64, 31, 53, 30]",>,664.0,2024-11-23 23:08:13.114069,633,3,20,
417,418,1,8,"[29, 37, 63, 29, 66, 65, 41, 38]",>,618.0,2024-11-23 23:08:19.043728,633,2,20,
418,419,1,9,"[61, 72, 43, 39, 36, 27, 67, 47]",>,750.0,2024-11-23 23:08:25.346109,633,4,20,
419,420,1,10,"[70, 68, 50, 55, 44, 20, 41, 44]",>,947.0,2024-11-23 23:08:32.028037,633,4,20,
420,421,1,2,"[56, 66, 16, 54, 52, 36, 38, 34]",>,818.0,2024-11-23 23:09:41.297582,633,1,20,
421,422,1,3,"[86, 45, 53, 75, 43, 43, 46, 57]",>,442.0,2024-11-23 23:09:47.057307,633,8,20,
422,423,1,4,"[42, 48, 51, 26, 66, 59, 76, 40]",>,402.0,2024-11-23 23:09:52.823471,633,5,20,
423,424,1,5,"[48, 51, 37, 72, 63, 70, 49, 26]",>,714.0,2024-11-23 23:09:58.874871,633,6,20,
424,425,1,6,"[68, 49, 47, 61, 67, 35, 30, 27]",>,437.0,2024-11-23 23:10:04.554280,633,3,20,
425,426,1,7,"[61, 72, 67, 51, 40, 87, 43, 51]",>,294.0,2024-11-23 23:10:10.056928,633,9,20,
426,427,1,8,"[53, 49, 70, 55, 22, 76, 54, 53]",>,412.0,2024-11-23 23:10:15.747708,633,7,20,
427,428,1,9,"[21, 66, 42, 59, 66, 37, 59, 42]",>,691.0,2024-11-23 23:10:21.635705,633,4,20,
428,429,1,10,"[27, 39, 32, 57, 37, 65, 69, 58]",>,443.0,2024-11-23 23:10:27.395726,633,3,20,
429,430,1,2,"[43, 35, 52, 45, 60, 40, 86, 47]",>,1217.0,2024-11-25 19:02:27.380856,6894,5,10,
430,431,1,3,"[41, 47, 28, 36, 51, 49, 82, 50]",>,1118.0,2024-11-25 19:02:34.689601,6894,3,10,
431,432,1,4,"[58, 55, 78, 23, 53, 45, 56, 40]",>,880.0,2024-11-25 19:02:41.432135,6894,5,10,
432,433,1,5,"[27, 54, 37, 54, 24, 57, 71, 44]",>,4788.0,2024-11-25 19:02:54.201424,6894,2,10,
433,434,1,6,"[22, 66, 56, 52, 38, 51, 70, 37]",>,1441.0,2024-11-25 19:03:01.851703,6894,4,10,
434,435,1,7,"[44, 69, 33, 50, 60, 41, 22, 65]",>,1986.0,2024-11-25 19:03:09.715020,6894,3,10,
435,436,1,8,"[38, 46, 31, 76, 69, 50, 42, 64]",<,1591.0,2024-11-25 19:03:16.936835,6894,6,10,
